Company Name,Ticker,Market,Multiple Engagements,Governance,Proxy Contest/M&A,Pay,ES,Letter,Comprehensive Engagement,Year,Quarter,Dissident
"Toll Brothers, Inc.",TOL,USA,0,1,0,0,0,,,2017,,
Tractor Supply Company,TSCO,USA,0,1,0,0,0,,,2017,,
Tredegar Corporation,TG,USA,0,0,0,0,1,,,2017,,
Tribune Media Company,TRCO,USA,0,0,0,1,0,,,2017,,
Trinseo S.A.,TSE,USA,0,1,0,0,0,,,2017,,
"Tronc, Inc.",TPCO,USA,0,0,0,1,0,,,2017,,
Trustco Bank Corp NY,TRST,USA,0,1,0,1,0,,,2017,,
"Twenty-First Century Fox, Inc.",FOXA,USA,0,1,0,1,1,,,2017,,
"Tyson Foods, Inc.",TSN,USA,0,0,0,0,1,,,2017,,
U.S. Bancorp,USB,USA,0,0,0,1,0,,,2017,,
"United Natural Foods, Inc.",UNFI,USA,0,1,0,1,0,,,2017,,
"United Parcel Service, Inc.",UPS,USA,0,1,0,1,1,,,2017,,
"United Rentals, Inc.",URI,USA,0,1,0,0,0,,,2017,,
United Technologies Corporation,UTX,USA,0,1,0,1,1,,,2017,,
Universal Insurance Holdings Inc.,UVE,USA,0,1,0,1,0,,,2017,,
Unum Group,UNM,USA,0,1,0,0,1,,,2017,,
US Foods Holding Corp.,USFD,USA,0,0,0,1,1,,,2017,,
Valley National Bancorp,VLY,USA,0,1,0,0,0,,,2017,,
Vectren Corporation,VVC,USA,0,1,0,0,1,,,2017,,
"VeriFone Systems, Inc.",PAY,USA,0,0,0,1,0,,,2017,,
"Verint Systems, Inc.",VRNT,USA,0,0,0,1,0,,,2017,,
Vertex Pharmaceuticals Incorporated,VRTX,USA,0,0,0,1,1,,,2017,,
Visa Inc.,V,USA,0,1,0,1,1,,,2017,,
"Vitamin Shoppe, Inc.",VSI,USA,0,1,0,1,0,,,2017,,
Vornado Realty Trust,VNO,USA,0,0,0,0,1,,,2017,,
"Voya Financial, Inc.",VOYA,USA,0,1,0,1,0,,,2017,,
Vulcan Materials Company,VMC,USA,0,1,0,1,1,,,2017,,
W. R. Berkley Corporation,WRB,USA,1,1,0,1,1,,,2017,,
"Walgreens Boots Alliance, Inc.",WBA,USA,0,0,0,1,1,,,2017,,
"Walgreens Boots Alliance, Inc.",WBA,USA,0,0,0,0,1,,,2017,,Clean Yield Asset Management
Waters Corporation,WAT,USA,0,1,0,0,0,,,2017,,
"Watsco, Inc.",WSO,USA,0,1,0,0,0,,,2017,,
Weis Markets Inc.,WMK,USA,0,1,0,0,0,,,2017,,
Wells Fargo & Company,WFC,USA,1,1,0,0,0,,,2017,,
Western Digital Corporation,WDC,USA,0,1,0,1,0,,,2017,,
Whitestone REIT,WSR,USA,0,0,0,1,1,,,2017,,
"Whole Foods Market, Inc.",WFM,USA,0,1,0,0,0,,,2017,,Janus
Wyndham Worldwide Corporation,WYN,USA,0,0,0,1,0,,,2017,,
"Wynn Resorts, Limited",WYNN,USA,0,0,0,1,0,,,2017,,
XL Catlin,XL,USA,0,1,0,0,0,,,2017,,
Xperi Corporation,XPER,USA,0,1,0,0,0,,,2017,,
"YUM! Brands, Inc.",YUM,USA,0,0,0,0,1,,,2017,,
3D Systems Corp.,DDD,USA,0,1,,,1,0,1,2018,,
3M Company,MMM,USA,1,1,,,0,1,1,2018,,
A. O. Smith Corporation,AOS,USA,0,0,,,0,1,0,2018,,
Abbott Laboratories,ABT,USA,0,0,,,0,1,0,2018,,
AbbVie Inc.,ABBV,USA,1,1,,,1,1,1,2018,,
Acacia Research Corporation,ACTG,USA,0,0,,,0,0,1,2018,,
ACADIA Pharmaceuticals Inc.,ACAD,USA,0,1,,,0,0,1,2018,,
"Activision Blizzard, Inc.",ATVI,USA,1,1,,,0,1,1,2018,,
"Acuity Brands, Inc.",AYI,USA,0,0,,,0,1,0,2018,,
Adobe Systems Incorporated,ADBE,USA,0,0,,,0,1,0,2018,,
"Advance Auto Parts, Inc.",AAP,USA,0,0,,,0,1,0,2018,,
"Advanced Micro Devices, Inc.",AMD,USA,0,0,,,0,1,0,2018,,
AECOM,ACM,USA,0,0,,,0,0,1,2018,,
Aetna Inc.,AET,USA,0,0,,,0,1,0,2018,,
"Affiliated Managers Group, Inc.",AMG,USA,1,1,,,0,1,1,2018,,
Aflac Incorporated,AFL,USA,0,0,,,0,1,0,2018,,
Agenus Inc.,AGEN,USA,0,1,,,1,0,1,2018,,
"Agilent Technologies, Inc.",A,USA,0,0,,,0,1,0,2018,,
"Air Products and Chemicals, Inc.",APD,USA,0,0,,,0,1,0,2018,,
AK Steel Holding Corporation,AKS,USA,0,1,,,1,0,1,2018,,
"Akamai Technologies, Inc.",AKAM,USA,1,1,,,1,1,1,2018,,
"Alaska Air Group, Inc.",ALK,USA,0,0,,,0,1,0,2018,,
Albemarle Corporation,ALB,USA,0,0,,,0,1,0,2018,,
"Alexander & Baldwin, Inc.",ALEX,USA,0,0,,,1,0,1,2018,,
"Alexandria Real Estate Equities, Inc.",ARE,USA,1,1,,,0,1,1,2018,,
"Alexion Pharmaceuticals, Inc.",ALXN,USA,1,1,,,0,1,1,2018,,
"Align Technology, Inc.",ALGN,USA,0,0,,,0,1,0,2018,,
Allegion plc,ALLE,USA,0,0,,,0,1,0,2018,,
Allergan plc,AGN,USA,1,1,,,0,1,1,2018,,
Alliance Data Systems Corporation,ADS,USA,0,0,,,0,1,0,2018,,
Alliant Energy Corporation,LNT,USA,1,1,,,0,1,1,2018,,
Alphabet Inc.,GOOGL,USA,1,1,,,1,1,1,2018,,
"Altria Group, Inc.",MO,USA,0,0,,,0,1,0,2018,,
"Amazon.com, Inc.",AMZN,USA,1,1,,,1,1,1,2018,,
AMC Networks Inc.,AMCX,USA,0,0,,,0,0,1,2018,,
Ameren Corporation,AEE,USA,1,1,,,1,1,1,2018,,
American Airlines Group Inc.,AAL,USA,1,1,,,0,1,1,2018,,
"American Electric Power Company, Inc.",AEP,USA,0,0,,,0,1,0,2018,,
American Express Company,AXP,USA,1,1,,,0,1,1,2018,,
"American International Group, Inc.",AIG,USA,1,1,,,0,1,1,2018,,
American Outdoor Brands Corporation,AOBC,USA,1,0,,,1,1,1,2018,,
American Tower Corporation,AMT,USA,0,0,,,0,1,0,2018,,
"American Water Works Company, Inc.",AWK,USA,0,0,,,0,1,0,2018,,
"Ameriprise Financial, Inc.",AMP,USA,1,1,,,0,1,1,2018,,
AmerisourceBergen Corporation,ABC,USA,1,1,,,1,1,1,2018,,
"AMETEK, Inc.",AME,USA,0,0,,,0,1,0,2018,,
Amgen Inc.,AMGN,USA,1,1,,,1,1,1,2018,,
Amphenol Corporation,APH,USA,0,0,,,0,1,0,2018,,
"AmTrust Financial Services, Inc.",AFFS,USA,0,0,,,0,0,1,2018,,
Anadarko Petroleum Corporation,APC,USA,1,1,,,1,1,1,2018,,
"Analog Devices, Inc.",ADI,USA,1,1,,,0,1,1,2018,,
Andeavor,ANDV,USA,0,0,,,0,1,0,2018,,
Anixter International Inc.,AXE,USA,0,1,,,0,0,1,2018,,
"Ansys, Inc.",ANSS,USA,0,0,,,0,1,0,2018,,
"Anthem, Inc.",ANTM,USA,1,1,,,0,1,1,2018,,
Aon plc,AON,USA,0,0,,,0,1,0,2018,,
Apache Corporation,APA,USA,1,1,,,1,1,1,2018,,
"Apartment Investment and Management
Company",AIV,USA,0,0,,,0,1,0,2018,,
Apple Inc.,AAPL,USA,1,1,,,1,1,1,2018,,
"Applied Materials, Inc.",AMAT,USA,1,1,,,1,1,1,2018,,
Approach Resources Inc.,AREX,USA,0,1,,,1,0,1,2018,,
Aptiv PLC,APTV,USA,0,0,,,0,1,0,2018,,
Aramark,ARMK,USA,0,0,,,0,0,1,2018,,
Archer-Daniels-Midland Company,ADM,USA,0,0,,,0,1,0,2018,,
Arconic Inc.,ARNC,USA,1,1,,,0,1,1,2018,,
Ares Commercial Real Estate Corporation,ACRE,USA,0,1,,,0,0,1,2018,,
Array BioPharma Inc.,ARRY,USA,0,1,,,0,0,1,2018,,
Arthur J. Gallagher & Co,AJG,USA,0,0,,,0,1,0,2018,,
Ashland Global Holdings,ASH,USA,0,1,,,1,0,1,2018,,
"Aspen Technology, Inc.",AZPN,USA,0,1,,,0,0,1,2018,,
"Assurant, Inc.",AIZ,USA,0,0,,,0,1,0,2018,,
AT&T,T,USA,0,0,,,0,1,0,2018,,
"Autodesk, Inc.",ASDK,USA,0,0,,,0,1,0,2018,,
"Automatic Data Processing, Inc.",ADP,USA,0,0,,,0,1,0,2018,,
"AutoZone, Inc.",AZO,USA,0,0,,,0,1,0,2018,,
"AvalonBay Communities, Inc.",AVB,USA,0,0,,,0,1,0,2018,,
Avery Dennison Corporation,AVY,USA,1,1,,,1,1,1,2018,,
"Aviragen Therapeutics, Inc.",AVIR,USA,0,0,,,0,0,1,2018,,
Baker Hughes Incorporated,BHGE,USA,0,0,,,0,1,0,2018,,
Ball Corporation,BLL,USA,0,0,,,0,1,0,2018,,
Bank of America Corporation,BAC,USA,1,1,,,0,1,1,2018,,
"Bank of the Ozarks, Inc.",OZK,USA,0,0,,,0,0,1,2018,,
"Barnes & Noble Education, Inc",BNED,USA,0,0,,,0,0,1,2018,,
"Barnes & Noble, Inc.",BKS,USA,0,1,,,0,0,1,2018,,
Baxter International Inc.,BAX,USA,0,0,,,0,1,0,2018,,
BB&T Corporation,BBT,USA,1,1,,,0,1,1,2018,,
"Becton, Dickinson and Company",BDX,USA,1,1,,,1,1,1,2018,,
Bed Bath & Beyond Inc.,BBBY,USA,0,1,,,0,0,1,2018,,
Berkshire Hathaway Inc.,BRK.B,USA,0,0,,,0,1,0,2018,,
"Best Buy Co., Inc.",BBY,USA,1,1,,,1,1,1,2018,,
"BioCryst Pharmaceuticals, Inc.",BCRX,USA,0,0,,,0,0,1,2018,,
Biogen Inc.,BIIB,USA,1,1,,,1,1,1,2018,,
"BlackRock, Inc.",BLK,USA,1,1,,,1,1,1,2018,,
"Bluerock Residential Growth REIT, Inc.",BRG,USA,0,1,,,1,0,1,2018,,
BorgWarner Inc.,BWA,USA,0,0,,,0,1,0,2018,,
"Boston Properties, Inc.",BXP,USA,0,0,,,0,1,0,2018,,
Boston Scientific Corporation,BSX,USA,0,0,,,0,1,0,2018,,
Brighthouse Financial Inc,BHF,USA,0,0,,,0,1,0,2018,,
Bristol-Myers Squibb Company,BMY,USA,1,1,,,0,1,1,2018,,
Bristow Group Inc.,BRSWQ,USA,0,1,,,0,0,1,2018,,
Broadcom Corp.,AVGO,USA,0,0,,,0,1,0,2018,,
Brown-Forman Corp,BF.B,USA,0,0,,,0,1,0,2018,,
Bunge Limited,BG,USA,0,0,,,1,0,1,2018,,
"C.H. Robinson Worldwide, Inc.",CHRW,USA,0,0,,,0,1,0,2018,,
Cabot Oil & Gas Corporation,COG,USA,0,0,,,0,1,0,2018,,
"Cadence Design Systems, Inc.",CDNS,USA,1,1,,,1,1,1,2018,,
Cambrex Corporation,CBM,USA,0,0,,,1,0,1,2018,,
Campbell Soup Company,CPB,USA,1,1,,,1,1,1,2018,,
Campbell Soup Company,CPB,USA,0,1,,,1,0,1,2018,,Third Point
Capital One Financial Corporation,COF,USA,1,1,,,0,1,1,2018,,
CARBO Ceramics Inc.,CRR,USA,0,0,,,1,0,1,2018,,
"Cardinal Health, Inc.",CAH,USA,0,0,,,0,1,0,2018,,
"CarMax, Inc.",KMX,USA,0,0,,,0,1,0,2018,,
Carnival Corporation,CCL,USA,0,0,,,0,1,0,2018,,
"Carriage Services, Inc.",CSV,USA,0,1,,,1,0,1,2018,,
"Casey's General Stores, Inc.",CASY,USA,0,1,,,1,0,1,2018,,
Caterpillar Inc.,CAT,USA,1,1,,,1,1,1,2018,,
"CBOE Holdings, Inc.",CBOE,USA,0,0,,,0,1,0,2018,,
"CBRE Group, Inc.",CBRE,USA,0,0,,,0,1,0,2018,,
CBS Corp,CBS,USA,0,0,,,0,1,0,2018,,
Celgene Corporation,CELG,USA,0,0,,,0,1,0,2018,,
Centene,CNC,USA,0,0,,,0,1,0,2018,,
"CenterPoint Energy, Inc.",CNP,USA,0,0,,,0,1,0,2018,,
"CenturyLink, Inc.",CTL,USA,0,0,,,0,1,0,2018,,
Cerner Corporation,CERN,USA,0,0,,,0,1,0,2018,,
"CF Industries Holdings, Inc.",CF,USA,1,1,,,0,1,1,2018,,
"Charter Communications, Inc.",CHTR,USA,1,1,,,1,1,1,2018,,
"Chegg, Inc.",CHGG,USA,0,1,,,0,0,1,2018,,
"Cheniere Energy, Inc.",LNG,USA,0,0,,,0,0,1,2018,,
Chesapeake Energy Corporation,CHK,USA,1,1,,,1,1,1,2018,,
Chevron Corporation,CVX,USA,1,1,,,1,1,1,2018,,
"Chipotle Mexican Grill, Inc.",CMG,USA,0,0,,,0,1,0,2018,,
Chubb Ltd,CB,USA,0,0,,,0,1,0,2018,,
Chubu Electric Power Co,CHUEF,USA,1,1,,,1,1,1,2018,,
"Church & Dwight Co., Inc.",CHD,USA,0,0,,,0,1,0,2018,,
Cigna Corporation,CI,USA,0,1,,,0,1,0,2018,,
Cimarex Energy Co.,XEC,USA,0,0,,,0,1,0,2018,,
Cimpress N.V.,CMPR,USA,0,0,,,0,0,1,2018,,
Cincinnati Bell Inc.,CBB,USA,0,0,,,0,0,1,2018,,
Cincinnati Financial Corporation,CINF,USA,0,0,,,0,1,0,2018,,
Cintas Corporation,CTAS,USA,0,0,,,0,1,0,2018,,
"Cisco Systems, Inc.",CSCO,USA,1,1,,,1,1,1,2018,,
Citigroup Inc.,C,USA,1,1,,,1,1,1,2018,,
"Citizens Financial Group, Inc.",CFG,USA,0,0,,,0,1,0,2018,,
"Citrix Systems, Inc.",CTXS,USA,0,0,,,0,1,0,2018,,
Clearwater Paper Corporation,CLW,USA,0,0,,,1,0,1,2018,,
Cliffs Natural Resources Inc.,CLF,USA,0,0,,,0,0,1,2018,,
CME Group Inc.,CME,USA,0,0,,,0,1,0,2018,,
CMS Energy Corporation,CMS-B,USA,1,1,,,1,1,1,2018,,
Cognex Corporation,CGNX,USA,0,1,,,0,0,1,2018,,
"Cognizant Technology Solutions
Corporation",CTSH,USA,0,0,,,0,1,0,2018,,
Colgate-Palmolive Company,CL,USA,1,1,,,1,1,1,2018,,
"Columbia Property Trust, Inc.",CXP,USA,0,0,,,0,0,1,2018,,
Comcast Corporation,CMCSA,USA,1,1,,,0,1,1,2018,,
Comerica Incorporated,CMA,USA,0,0,,,0,1,0,2018,,
Commercial Metals Company,CMC,USA,0,0,,,0,0,1,2018,,
"Conagra Brands, Inc.",CAG,USA,1,1,,,1,1,1,2018,,
Concho Resources Inc.,CXO,USA,0,0,,,0,1,0,2018,,
ConocoPhillips,COP,USA,1,1,,,1,1,1,2018,,
CONSOL Energy Inc.,CEIX,USA,0,0,,,0,0,1,2018,,
"Consolidated Edison, Inc.",ED,USA,0,0,,,0,1,0,2018,,
"Constellation Brands, Inc.",STZ,USA,0,0,,,0,1,0,2018,,
Contango Oil & Gas Company,MCF,USA,0,1,,,1,0,1,2018,,
"Copart, Inc.",CPRT,USA,0,1,,,1,0,1,2018,,
Corning Incorporated,GLW,USA,0,0,,,0,1,0,2018,,
Costco Wholesale Corporation,COST,USA,1,1,,,1,1,1,2018,,
Coty Inc.,COTY,USA,0,0,,,0,1,0,2018,,
Crown Castle International Corp.,CCI,USA,0,0,,,0,1,0,2018,,
CSRA Inc.,CSRA,USA,0,0,,,0,1,0,2018,,
CSX Corporation,CSX,USA,1,1,,,0,1,1,2018,,
"Cullen/Frost Bankers, Inc.",CFR,USA,0,1,,,1,0,1,2018,,
Cummins Inc.,CMI,USA,1,1,,,0,1,1,2018,,
"Customers Bancorp, Inc.",CUBI,USA,0,0,,,0,0,1,2018,,
CVS Health Corporation,CVS,USA,1,1,,,1,1,1,2018,,
"D.R. Horton, Inc.",DHI,USA,0,0,,,0,1,0,2018,,
Danaher Corporation,DHR,USA,1,1,,,1,1,1,2018,,
"Darden Restaurants, Inc.",DRI,USA,1,1,,,1,1,1,2018,,
"Darden Restaurants, Inc.",DRI,USA,0,0,,,1,0,1,2018,,Green
DaVita Inc.,DVA,USA,0,0,,,0,1,0,2018,,Century Equity Fund
Deere & Company,DE,USA,1,1,,,0,1,1,2018,,
"Delta Air Lines, Inc.",DAL,USA,0,0,,,0,1,0,2018,,
DENTSPLY SIRONA Inc.,XRAY,USA,1,1,,,0,1,1,2018,,
"Depomed, Inc.",ASRT,USA,0,1,,,1,0,1,2018,,
Devon Energy Corporation,DVN,USA,0,0,,,0,1,0,2018,,
"Digital Realty Trust, Inc.",DLR,USA,0,0,,,0,1,0,2018,,
Discover Financial Services,DFS,USA,0,0,,,0,1,0,2018,,
"Discovery Communications, Inc.",DISCA,USA,0,0,,,0,1,0,2018,,
DISH Network Corporation,DISH,USA,0,0,,,0,1,0,2018,,
Dollar General Corporation,DG,USA,0,0,,,0,1,0,2018,,
"Dollar Tree, Inc.",DLTR,USA,0,0,,,0,1,0,2018,,
"Dominion Resources, Inc.",D,USA,1,1,,,1,1,1,2018,,
"Domino's Pizza, Inc.",DPZ,USA,0,0,,,1,0,1,2018,,
"Donnelley Financial Solutions, Inc.",DFIN,USA,0,1,,,1,0,1,2018,,
Dover Corporation,DOV,USA,0,0,,,0,1,0,2018,,
DowDuPont Inc,DD,USA,0,0,,,0,1,0,2018,,
"Dr Pepper Snapple Group, Inc.",DPS,USA,0,0,,,0,1,0,2018,,
"DSP Group, Inc.",DSPG,USA,0,0,,,0,0,1,2018,,
DTE Energy Company,DTE,USA,0,0,,,0,1,0,2018,,
Duke Energy Corporation,DUK,USA,1,1,,,1,1,1,2018,,
Duke Realty Corporation,DRE,USA,0,0,,,0,1,0,2018,,
DXC Technology Company,DXC,USA,1,1,,,1,1,1,2018,,
E*TRADE Financial Corporation,ETFC,USA,0,0,,,0,1,0,2018,,
"Eagle Bancorp, Inc.",EGBN,USA,0,0,,,0,0,1,2018,,
"Eagle Pharmaceuticals, Inc.",EGRX,USA,0,1,,,0,0,1,2018,,
Eastman Chemical Company,EMN,USA,1,1,,,1,1,1,2018,,
Eaton Corporation plc,ETN,USA,0,0,,,0,1,0,2018,,
eBay Inc.,EBAY,USA,1,1,,,0,1,1,2018,,
Ecolab Inc.,ECL,USA,0,0,,,0,1,0,2018,,
Edison International,EIX,USA,0,0,,,0,1,0,2018,,
Edwards Lifesciences Corporation,EW,USA,0,0,,,0,1,0,2018,,
Electronic Arts Inc.,EA,USA,1,1,,,0,1,1,2018,,
Eli Lilly and Company,LLY,USA,1,1,,,1,1,1,2018,,
EMCORE Corporation,EMKR,USA,0,1,,,1,0,1,2018,,
Emerson Electric Co.,EMR,USA,1,1,,,1,1,1,2018,,
Endo International plc,ENDP,USA,0,0,,,0,0,1,2018,,
Energy XXI Gulf Coast Inc.,EGC,USA,0,1,,,0,0,1,2018,,
"EnPro Industries, Inc.",NPO,USA,0,1,,,0,0,1,2018,,
Entergy Corporation,ETR,USA,1,1,,,1,1,1,2018,,
Envision Healthcare Corporation,EVHC,USA,0,0,,,0,1,0,2018,,
"EOG Resources, Inc.",EOG,USA,1,1,,,1,1,1,2018,,
EQT Corporation,EQT,USA,0,0,,,0,1,0,2018,,
Equifax Inc.,EFX,USA,1,1,,,1,1,1,2018,,
"Equinix, Inc.",EQIX,USA,1,1,,,1,1,1,2018,,
Equity Residential,EQR,USA,0,0,,,0,1,0,2018,,
"Essex Property Trust, Inc.",ESS,USA,1,1,,,0,1,1,2018,,
"Etsy, Inc.",ETSY,USA,0,0,,,0,0,1,2018,,
"Everest Re Group, Ltd.",RE,USA,0,0,,,0,1,0,2018,,
Eversource Energy,ES,USA,1,1,,,1,1,1,2018,,
"Exelixis, Inc.",EXEL,USA,0,1,,,0,0,1,2018,,
Exelon Corporation,EXC,USA,0,0,,,0,1,0,2018,,
"Expedia, Inc.",EXPE,USA,0,0,,,0,1,0,2018,,
"Expeditors International of Washington,Inc.",EXPD,USA,1,1,,,1,1,1,2018,,
Express Scripts Holding Company,ESRX,USA,1,1,,,1,1,1,2018,,
"Express, Inc.",EXPR,USA,0,1,,,1,0,1,2018,,
Exterran Corporation,EXTN,USA,0,1,,,1,0,1,2018,,
Extra Space Storage Inc.,EXR,USA,0,0,,,0,1,0,2018,,
Exxon Mobil Corporation,XOM,USA,1,1,,,1,1,1,2018,,
Exxon Mobil Corporation,XOM,USA,0,1,,,1,0,1,2018,,New
F.N.B. Corporation,FNB,USA,0,1,,,1,0,1,2018,,York City Comptroller 
"F5 Networks, Inc.",FFIV,USA,0,0,,,0,1,0,2018,,
"Facebook, Inc.",FB,USA,1,1,,,1,1,1,2018,,
Fair Isaac Corporation,FICO,USA,0,1,,,0,0,1,2018,,
"FARO Technologies, Inc.",FARO,USA,0,0,,,0,0,1,2018,,
Fastenal Company,FAST,USA,0,0,,,0,1,0,2018,,
Federal Realty Investment Trust,FRT,USA,0,0,,,0,1,0,2018,,
FedEx Corporation,FDX,USA,1,1,,,1,1,1,2018,,
"Fidelity National Information Services, Inc.",FIS,USA,0,0,,,0,1,0,2018,,
Fifth Third Bancorp,FITB,USA,0,0,,,0,1,0,2018,,
"FireEye, Inc.",FEYE,USA,0,0,,,0,0,1,2018,,
First Horizon National Corporation,FHN,USA,0,0,,,0,0,1,2018,,
FirstEnergy Corp.,FE,USA,1,1,,,1,1,1,2018,,
"Fiserv, Inc.",FISV,USA,0,0,,,0,1,0,2018,,
"FleetCor Technologies, Inc.",FLT,USA,0,0,,,0,0,1,2018,,
"FLIR Systems, Inc.",FLIR,USA,1,1,,,0,1,1,2018,,
Flowserve Corporation,FLS,USA,0,0,,,0,1,0,2018,,
Fluor Corporation,FLR,USA,1,1,,,1,1,1,2018,,
FMC Corporation,FMC,USA,1,1,,,0,1,1,2018,,
FMC Technologies,FTI,USA,0,0,,,0,1,0,2018,,
"Foot Locker, Inc.",FL,USA,0,0,,,0,1,0,2018,,
Ford Motor Company,F,USA,1,1,,,1,1,1,2018,,
"Forest City Realty Trust, Inc.",FCE,USA,0,0,,,0,0,1,2018,,
"Forest City Realty Trust, Inc.",FCE,USA,0,0,,,0,0,1,2018,,Albert Ratner
Fortive Corporation,FTV,USA,0,0,,,0,1,0,2018,,
"Fortune Brands Home & Security, Inc.",FBHS,USA,0,0,,,0,1,0,2018,,
"Franklin Resources, Inc.",BEN,USA,0,0,,,0,1,0,2018,,
Franklin Street Properties Corp.,FSP,USA,0,1,,,0,0,1,2018,,
Freeport-McMoRan Inc.,FCX,USA,0,0,,,0,1,0,2018,,
Gap Inc.,GPS,USA,0,0,,,0,1,0,2018,,
Garmin Ltd.,GRMN,USA,0,0,,,0,1,0,2018,,
"Gartner, Inc.",IT,USA,0,0,,,0,1,0,2018,,
General Dynamics Corporation,GD,USA,1,1,,,0,1,1,2018,,
General Electric Company,GE,USA,1,1,,,0,1,1,2018,,
General Finance Corp.,GFN,USA,0,1,,,0,0,1,2018,,
General Growth Properties,GGP,USA,0,0,,,0,1,0,2018,,
"General Mills, Inc.",GIS,USA,1,1,,,1,1,1,2018,,
General Motors Company,GM,USA,1,1,,,1,1,1,2018,,
Genuine Parts Company,GPC,USA,0,0,,,0,1,0,2018,,
Getty Realty Corp.,GTY,USA,0,1,,,1,0,1,2018,,
GGP Inc.,GGP,USA,0,0,,,0,0,1,2018,,
"G-III Apparel Group, Ltd.",CIII,USA,0,1,,,0,0,1,2018,,
"Gilead Sciences, Inc.",GILD,USA,1,1,,,1,1,1,2018,,
Global Payments Inc.,GPN,USA,0,0,,,0,1,0,2018,,
Government Properties Income Trust,GOV,USA,0,0,,,0,0,1,2018,,
Great Lakes Dredge & Dock Corporation,GLDD,USA,0,0,,,0,0,1,2018,,
"Guess?, Inc.",GES,USA,0,1,,,0,0,1,2018,,
"Guidewire Software, Inc.",GWRE,USA,0,1,,,1,0,1,2018,,
"H&R Block, Inc.",HRB,USA,0,0,,,0,1,0,2018,,
H.B. Fuller Company,FUL,USA,0,0,,,0,0,1,2018,,
Halliburton Company,HAL,USA,1,1,,,0,1,1,2018,,
Hanesbrands Inc.,HBI,USA,0,0,,,0,1,0,2018,,
"Harley-Davidson, Inc.",HOG,USA,1,1,,,1,1,1,2018,,
Harris Corporation,HRS,USA,0,0,,,0,1,0,2018,,
"Hasbro, Inc.",HAS,USA,1,1,,,0,1,1,2018,,
"HCA Holdings, Inc.",HCA,USA,1,1,,,0,1,1,2018,,
"HCP, Inc.",HCP,USA,0,0,,,0,1,0,2018,,
HEICO Corporation,HEI,USA,0,1,,,0,0,1,2018,,
"Helmerich & Payne, Inc.",HP,USA,0,0,,,0,1,0,2018,,
"Henry Schein, Inc.",HSIC,USA,0,0,,,0,1,0,2018,,
Hess Corporation,HES,USA,0,0,,,0,1,0,2018,,
Hewlett Packard Enterprise Company,HPE,USA,1,1,,,0,1,1,2018,,
Hilltop Holdings Inc.,HTH,USA,0,1,,,0,0,1,2018,,
Hilton Worldwide Holdings Inc.,HLT,USA,0,0,,,0,1,0,2018,,
"Hologic, Inc.",HOLX,USA,1,1,,,0,1,1,2018,,
"HomeStreet, Inc.",HMST,USA,0,1,,,0,0,1,2018,,
"HomeStreet, Inc.",HMST,USA,0,1,,,0,0,1,2018,,Blue Lion
Honeywell International Inc.,HON,USA,0,0,,,0,1,0,2018,,Capital
Horizon Pharma plc,HZNP,USA,0,1,,,1,0,1,2018,,
Hormel Foods Corporation,HRL,USA,0,0,,,0,1,0,2018,,
Hospitality Properties Trust,HPT,USA,0,1,,,0,0,1,2018,,
"Host Hotels & Resorts, Inc.",HST,USA,0,0,,,0,1,0,2018,,
HP Inc.,HPQ,USA,0,1,,,1,0,1,2018,,
Humana Inc.,HUM,USA,1,1,,,0,1,1,2018,,
Huntington Bancshares Incorporated,HBAN,USA,0,0,,,0,1,0,2018,,
"Huntington Ingalls Industries, Inc.",HII,USA,0,0,,,0,1,0,2018,,
Huron Consulting Group Inc.,HURN,USA,0,1,,,0,0,1,2018,,
IBERIABANK Corporation,IBKC,USA,0,1,,,0,0,1,2018,,
"IDEXX Laboratories, Inc.",IDXX,USA,0,0,,,0,1,0,2018,,
IHS Markit Ltd.,INFO,USA,0,0,,,0,1,0,2018,,
Illinois Tool Works Inc.,ITW,USA,1,1,,,1,1,1,2018,,
"Illumina, Inc.",ILMN,USA,0,0,,,0,1,0,2018,,
Incyte Corporation,INCY,USA,1,1,,,0,1,1,2018,,
"Independent Bank Group, Inc.",IBTX,USA,0,1,,,0,0,1,2018,,
Ingersoll-Rand Plc,IR,USA,0,0,,,0,1,0,2018,,
Ingredion Incorporated,INGR,USA,0,1,,,1,0,1,2018,,
"InnerWorkings, Inc.",INWK,USA,0,1,,,0,0,1,2018,,
"Insteel Industries, Inc.",IIIN,USA,0,1,,,1,0,1,2018,,
Intel Corporation,INTC,USA,1,1,,,0,1,1,2018,,
"Intercept Pharmaceuticals, Inc.",ICPT,USA,0,0,,,1,0,1,2018,,
"Intercontinental Exchange, Inc.",ICE,USA,1,1,,,0,1,1,2018,,
"Interface, Inc.",TILE,USA,0,0,,,1,0,1,2018,,
"International Business MachinesCorporation",IBM,USA,1,1,,,0,1,1,2018,,
International Flavors & Fragrances Inc.,IFF,USA,0,0,,,0,1,0,2018,,
International Paper Company,IP,USA,0,0,,,0,1,0,2018,,
Intuit Inc.,INTU,USA,0,0,,,0,1,0,2018,,
"Intuitive Surgical, Inc.",ISRG,USA,0,0,,,0,1,0,2018,,
Invesco Ltd.,IVZ,USA,1,1,,,0,1,1,2018,,
"Investors Bancorp, Inc.",ISBC,USA,0,1,,,0,0,1,2018,,
"Ionis Pharmaceuticals, Inc.",IONS,USA,0,1,,,0,0,1,2018,,
IQVIA Holdings Inc.,IQV,USA,1,1,,,0,1,1,2018,,
