gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,act,at,ebit,ebitda,epspi,epspx,lt,ni,niadj,nits,opiti,pstk,pstkl,pstkrv,spce,spceeps,txditc,upstk,exchg,costat,ein,fyrc,idbflag,incorp,loc,sic,spcindcd,spcseccd
1598,31/12/2013,2013,INDL,C,D,STD,AME,31100100,AMETEK INC,USD,12,1369.129,5877.902,815.079,933.736,2.12,2.12,2741.781,516.999,516.999,,,0,0,0,,,558.555,,11,A,14-1682544,12,D,DE,USA,3823,355,925
1598,31/12/2014,2014,INDL,C,D,STD,AME,31100100,AMETEK INC,USD,12,1578.604,6420.963,898.586,1037.17,2.39,2.39,3181.402,584.46,584.46,,,0,0,0,,,618.385,,11,A,14-1682544,12,D,DE,USA,3823,355,925
1598,31/12/2015,2015,INDL,C,D,STD,AME,31100100,AMETEK INC,USD,12,1619.613,6664.53,944.321,1093.781,2.46,2.46,3409.904,590.859,590.859,,,0,0,0,,,624.046,,11,A,14-1682544,12,D,DE,USA,3823,355,925
1598,31/12/2016,2016,INDL,C,D,STD,AME,31100100,AMETEK INC,USD,12,1928.19,7100.674,841.353,1007.169,2.2,2.2,3844.161,512.158,512.158,,,0,0,0,,,621.776,,11,A,14-1682544,12,D,DE,USA,3823,355,925
1598,31/12/2017,2017,INDL,C,D,STD,AME,31100100,AMETEK INC,USD,12,1934.655,7796.064,939.38,1122.607,2.96,2.96,3768.431,681.47,681.47,,,0,0,0,,,512.526,,11,A,14-1682544,12,D,DE,USA,3823,355,925
1598,31/12/2018,2018,INDL,C,D,STD,AME,31100100,AMETEK INC,USD,12,1836.144,8662.288,1075.54,1275.03,3.37,3.37,4420.366,777.933,777.933,,,0,0,0,,,528.336,,11,A,14-1682544,12,D,DE,USA,3823,355,925
1602,31/12/2013,2013,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,12,27367,66125,6290,7576,6.75,6.75,44029,5081,5081,,,0,0,0,,,3500,,14,A,95-3540776,12,B,DE,USA,2836,147,905
1602,31/12/2014,2014,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,12,34713,69009,6864,8956,6.8,6.8,43231,5158,5158,,,0,0,0,,,3461,,14,A,95-3540776,12,B,DE,USA,2836,147,905
1602,31/12/2015,2015,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,12,38518,71576,8603,10711,9.15,9.15,43493,6939,6939,,,0,0,0,,,2239,,14,A,95-3540776,12,B,DE,USA,2836,147,905
1602,31/12/2016,2016,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,12,46010,77626,9895,12000,10.32,10.32,47751,7722,7722,,,0,0,0,,,2436,,14,A,95-3540776,12,B,DE,USA,2836,147,905
1602,31/12/2017,2017,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,12,49476,79954,10497,12452,2.71,2.71,54713,1979,1979,,,0,0,0,,,1166,,14,A,95-3540776,12,B,DE,USA,2836,147,905
1602,31/12/2018,2018,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,12,37618,66416,10563,12509,12.7,12.7,53916,8394,8394,,,0,0,0,,,864,,14,A,95-3540776,12,B,DE,USA,2836,147,905
1632,31/10/2013,2013,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,10,5472.425,6381.75,789.456,899.872,2.19,2.19,1642.174,673.487,673.487,,,0,0,0,,,6.037,,14,A,04-2348234,10,D,MA,USA,3674,235,940
1632,31/10/2014,2014,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,10,3811.886,6859.69,823.545,965.515,2.01,2.01,2101.793,629.32,629.32,,,0,0,0,,,235.791,,14,A,04-2348234,10,D,MA,USA,3674,235,940
1632,31/10/2015,2015,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,10,4079.548,7062.178,1064.392,1286.632,2.23,2.23,1989.219,696.878,696.878,,,0,0,0,,,227.376,,14,A,04-2348234,10,D,MA,USA,3674,235,940
1632,31/10/2016,2016,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,10,4974.863,7970.278,1056.203,1265.993,2.79,2.79,2804.66,861.664,861.664,,,0,0,0,,,109.931,,14,A,04-2348234,10,D,MA,USA,3674,235,940
1632,31/10/2017,2017,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,10,2351.338,21141.294,1534.052,2118.111,2.09,2.09,10979.754,727.259,725.016,,,0,0,0,,,1674.683,,14,A,04-2348234,10,D,MA,USA,3674,235,940
1632,31/10/2018,2018,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,10,2112.126,20449.779,1968.652,2767.715,4.02,4.02,9461.239,1495.432,1489.523,,,0,0,0,,,927.065,,14,A,04-2348234,10,D,MA,USA,3674,235,940
1661,31/12/2013,2013,INDL,C,D,STD,NBR,G6359F103,NABORS INDUSTRIES LTD,USD,12,2753.83,12159.811,558.18,1644.857,0.47,0.51,6109.446,142.982,138.705,,,69.188,75,75.8,,,516.161,,11,A,98-0363970,12,B,,BMU,1381,395,935
1661,31/12/2014,2014,INDL,C,D,STD,NBR,G6359F103,NABORS INDUSTRIES LTD,USD,12,2741.874,11879.942,595.419,1740.519,-2.28,-2.28,6961.153,-668.675,-661.752,,,0,0,0,,,443.003,,11,A,98-0363970,12,B,,BMU,1381,395,935
1661,31/12/2015,2015,INDL,C,D,STD,NBR,G6359F103,NABORS INDUSTRIES LTD,USD,12,1475.897,9537.84,148.767,1119.226,-1.29,-1.14,5243.972,-372.675,-364.855,,,0,0,0,,,29.326,,11,A,98-0363970,12,B,,BMU,1381,395,935
1661,31/12/2016,2016,INDL,C,D,STD,NBR,G6359F103,NABORS INDUSTRIES LTD,USD,12,1155.839,8187.015,-253.247,618.384,-3.64,-3.58,4932.22,-1029.742,-1007.012,,,0,0,0,,,9.495,,11,A,98-0363970,12,B,,BMU,1381,395,935
1661,31/12/2017,2017,INDL,C,D,STD,NBR,G6359F103,NABORS INDUSTRIES LTD,USD,12,1447.336,8401.984,-300.253,542.69,-1.9,-1.75,5259.213,-546.811,-533.601,,,0,0,0,,,10.338,,11,A,98-0363970,12,B,,BMU,1381,395,935
1661,31/12/2018,2018,INDL,C,D,STD,NBR,G6359F103,NABORS INDUSTRIES LTD,USD,12,1593.563,7853.944,-118.133,748.737,-1.99,-1.95,4698.757,-640.948,-666.17,,,0.006,287.5,287.5,,,6.311,,11,A,98-0363970,12,B,,BMU,1381,395,935
1678,31/12/2013,2013,INDL,C,D,STD,APA,37411105,APACHE CORP,USD,12,6366,61637,4771,10538,5.53,5.53,26244,2232,2188,,,0,0,0,,,8364,,11,A,41-0747868,12,D,DE,USA,1311,380,935
1678,31/12/2014,2014,INDL,C,D,STD,APA,37411105,APACHE CORP,USD,12,6415,55952,-454,4884,-14.06,-12.72,27815,-5403,-5403,,,0,0,0,,,9499,,11,A,41-0747868,12,D,DE,USA,1311,380,935
1678,31/12/2015,2015,INDL,C,D,STD,APA,37411105,APACHE CORP,USD,12,3752,18842,-25913,-21913,-61.2,-59.16,14614,-23119,-23119,,,0,0,0,,,1072,,11,A,41-0747868,12,D,DE,USA,1311,380,935
1678,31/12/2016,2016,INDL,C,D,STD,APA,37411105,APACHE CORP,USD,12,3241,22519,-592,2454,-3.71,-3.62,14840,-1405,-1405,,,0,0,0,,,1710,,11,A,41-0747868,12,D,DE,USA,1311,380,935
1678,31/12/2017,2017,INDL,C,D,STD,APA,37411105,APACHE CORP,USD,12,3725,21922,668,3324,3.42,3.42,13131,1304,1304,,,0,0,0,,,545,,11,A,41-0747868,12,D,DE,USA,1311,380,935
1678,31/12/2018,2018,INDL,C,D,STD,APA,37411105,APACHE CORP,USD,12,2687,21582,1550,4277,0.11,0.11,12770,40,40,,,0,0,0,,,391,,11,A,41-0747868,12,D,DE,USA,1311,380,935
1690,30/09/2013,2013,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,9,73286,207000,48999,55756,40.03,40.03,83451,37037,37037,,,0,0,0,,,16489,,14,A,94-2404110,9,B,CA,USA,3663,190,940
1690,30/09/2014,2014,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,9,68531,231839,52503,60449,6.49,6.49,120292,39510,39510,,,0,0,0,,,20259,,14,A,94-2404110,9,B,CA,USA,3663,190,940
1690,30/09/2015,2015,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,9,89378,290479,71230,81730,9.28,9.28,171124,53394,53394,,,0,0,0,,,24062,,14,A,94-2404110,9,B,CA,USA,3663,190,940
1690,30/09/2016,2016,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,9,106869,321686,59476,69276,8.35,8.35,193437,45687,45687,,,0,0,0,,,26019,,14,A,94-2404110,9,B,CA,USA,3663,190,940
1690,30/09/2017,2017,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,9,128645,375319,61344,70744,9.27,9.27,241272,48351,48351,,,0,0,0,,,31504,,14,A,94-2404110,9,B,CA,USA,3663,190,940
1690,30/09/2018,2018,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,9,131339,365725,70662,81565,12.01,12.01,258578,59531,59531,,,0,0,0,,,426,,14,A,94-2404110,9,B,CA,USA,3663,190,940
1704,31/10/2013,2013,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,10,5642,12043,835,1245,0.21,0.21,4955,256,256,,,0,0,0,,,71,,14,A,94-1655526,10,D,DE,USA,3559,247,940
1704,31/10/2014,2014,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,10,6967,13174,1598,1973,0.88,0.88,5306,1072,1072,,,0,0,0,,,32,,14,A,94-1655526,10,D,DE,USA,3559,247,940
1704,31/10/2015,2015,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,10,9261,15308,1692,2063,1.13,1.13,7695,1377,1377,,,0,0,0,,,56,,14,A,94-1655526,10,D,DE,USA,3559,247,940
1704,31/10/2016,2016,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,10,8353,14588,2159,2548,1.56,1.56,7371,1721,1721,,,0,0,0,,,1,,14,A,94-1655526,10,D,DE,USA,3559,247,940
1704,31/10/2017,2017,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,10,12918,19419,3871,4278,3.2,3.2,10070,3434,3434,,,0,0,0,,,5,,14,A,94-1655526,10,D,DE,USA,3559,247,940
1704,31/10/2018,2018,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,10,10747,17773,4801,5258,3.27,3.27,10934,3313,3313,,,0,0,0,,,12,,14,A,94-1655526,10,D,DE,USA,3559,247,940
1722,31/12/2013,2013,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,12,28530,43752,2184,3033,2.03,2.03,23558,1342,1342,,,0,0,0,,,1448,,11,A,41-0129150,12,D,DE,USA,2070,112,970
1722,31/12/2014,2014,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,12,26028,44027,2959,3836,3.44,3.44,24397,2248,2248,,,0,0,0,,,1662,,11,A,41-0129150,12,D,DE,USA,2070,112,970
1722,31/12/2015,2015,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,12,21829,40157,2010,2884,2.99,2.99,22242,1849,1849,,,0,0,0,,,1563,,11,A,41-0129150,12,D,DE,USA,2070,112,970
1722,31/12/2016,2016,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,12,21045,39769,1663,2563,2.18,2.18,22564,1279,1279,,,0,0,0,,,1669,,11,A,41-0129150,12,D,DE,USA,2070,112,970
1722,31/12/2017,2017,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,12,19925,39963,1513,2437,2.8,2.8,21588,1595,1595,,,0,0,0,,,1053,,11,A,41-0129150,12,D,DE,USA,2070,112,970
1722,31/12/2018,2018,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,12,20588,40833,2020,2961,3.21,3.21,21788,1810,1810,,,0,0,0,,,1067,,11,A,41-0129150,12,D,DE,USA,2070,112,970
1878,31/01/2013,2012,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,1,2552.4,4308.4,349.8,477.4,1.09,1.09,2265.2,247.4,247.4,,,0,0,0,,,0,,14,A,94-2819853,1,D,DE,USA,7370,185,940
1878,31/01/2014,2013,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,1,2835,4595,297.6,425.5,1.02,1.02,2333.5,228.8,228.8,,,0,0,0,,,0,,14,A,94-2819853,1,D,DE,USA,7370,185,940
1878,31/01/2015,2014,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,1,2671.3,4913.8,123.8,268.8,0.36,0.36,2694.6,81.8,81.8,,,0,0,0,,,0,,14,A,94-2819853,1,D,DE,USA,7370,185,940
1878,31/01/2016,2015,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,1,2993.1,5515.3,1.3,144.5,-1.46,-1.46,3895.7,-330.5,-330.5,,,0,0,0,,,67.7,,14,A,94-2819853,1,D,DE,USA,7370,185,940
1878,31/01/2017,2016,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,1,2460.6,4798.1,-419.1,-273.8,-2.61,-2.61,4064.5,-582.1,-582.1,,,0,0,0,,,91.5,,14,A,94-2819853,1,D,DE,USA,7370,185,940
1878,31/01/2018,2017,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,1,1877.9,4113.6,-393.6,-289.4,-2.58,-2.58,4369.6,-566.9,-566.9,,,0,0,0,,,66.6,,14,A,94-2819853,1,D,DE,USA,7370,185,940
1878,31/01/2019,2018,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,1,1620,4729.2,33,125.7,-0.37,-0.37,4940.1,-80.8,-80.8,,,0,0,0,,,79.8,,14,A,94-2819853,1,D,DE,USA,7370,185,940
1891,30/06/2013,2013,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,6,26201,32268.1,2039.9,2356.9,2.91,2.83,26078.2,1405.8,1405.8,,,0,0,0,1371.505,2.85,234.4,,14,A,22-1467904,6,D,DE,USA,7374,453,940
1891,30/06/2014,2014,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,6,25833.4,32051.7,2222.7,2558.9,3.17,3.14,25381.5,1515.9,1515.9,,,0,0,0,1468.02,3.07,288.8,,14,A,22-1467904,6,D,DE,USA,7374,453,940
1891,30/06/2015,2015,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,6,28809.2,33110.5,2014,2291.9,3.07,2.91,28302,1452.5,1452.5,,,0,0,0,,,172.1,,14,A,22-1467904,6,D,DE,USA,7374,453,940
1891,30/06/2016,2016,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,6,39500.4,43670,2238.7,2527.3,3.27,3.27,39188.4,1492.5,1492.5,,,0,0,0,,,251.1,,14,A,22-1467904,6,D,DE,USA,7374,453,940
1891,30/06/2017,2017,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,6,32658.7,37180,2405.9,2722,3.87,3.87,33203,1733.4,1733.4,,,0,0,0,,,163.1,,14,A,22-1467904,6,D,DE,USA,7374,453,940
1891,30/06/2018,2018,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,6,32050,37088.7,2625.1,3002.7,3.68,3.68,33629.1,1620.8,1620.8,,,0,0,0,,,107.3,,14,A,22-1467904,6,D,DE,USA,7374,453,940
1891,30/06/2019,2019,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,6,34342.3,41887.7,3080.8,3489.8,5.27,5.27,36487.8,2292.8,2292.8,,,0,0,0,,,659.9,,14,A,22-1467904,6,D,DE,USA,7374,453,940
1913,31/12/2013,2013,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,12,2091.8,4610.6,458.7,658.1,2.19,2.48,3118.4,215.8,215.8,,,0,0,0,,,,,11,A,95-1492269,12,D,DE,USA,2670,357,925
1913,31/12/2014,2014,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,12,1921.3,4360.2,495.9,692.2,2.65,2.68,3293.7,248.9,248.9,,,0,0,0,,,,,11,A,95-1492269,12,D,DE,USA,2670,357,925
1913,31/12/2015,2015,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,12,1775.4,4133.7,537.7,721,3.01,3.01,3168,274.3,274.3,,,0,0,0,,,6.7,,11,A,95-1492269,12,D,DE,USA,2670,357,925
1913,31/12/2016,2016,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,12,1904.8,4396.4,602.2,777.5,3.6,3.6,3470.9,320.7,320.7,,,0,0,0,,,10.5,,11,A,95-1492269,12,D,DE,USA,2670,357,925
1913,31/12/2017,2017,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,12,2237.9,5136.9,689,863.5,3.19,3.19,4090.7,281.8,281.8,,,0,0,0,,,40,,11,A,95-1492269,12,D,DE,USA,2670,357,925
1913,31/12/2018,2018,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,12,2298,5177.5,788,964.9,5.35,5.35,4222.4,467.4,467.4,,,0,0,0,,,37.1,,11,A,95-1492269,12,D,DE,USA,2670,357,925
1920,31/12/2013,2013,INDL,C,D,STD,AVP,54303102,AVON PRODUCTS,USD,12,3479.1,6492.3,791,1015.6,-0.13,-0.01,5364.8,-55.9,-55.8,,,0,0,0,,,33,,11,A,13-0544597,12,B,NY,GBR,2844,215,978
1920,31/12/2014,2014,INDL,C,D,STD,AVP,54303102,AVON PRODUCTS,USD,12,2964.5,5496.8,733.8,910.5,-0.88,-0.88,5191.5,-388.6,-383.9,,,0,0,0,,,32.7,,11,A,13-0544597,12,B,NY,GBR,2844,215,978
1920,31/12/2015,2015,INDL,C,D,STD,AVP,54303102,AVON PRODUCTS,USD,12,2341.1,3879.5,351.6,476.3,-2.6,-1.81,4935.9,-1144.1,-1133.2,,,0,0,0,,,22.2,,11,A,13-0544597,12,B,NY,GBR,2844,215,978
1920,31/12/2016,2016,INDL,C,D,STD,AVP,54303102,AVON PRODUCTS,USD,12,1992.3,3418.9,372.1,484,-0.29,-0.25,3810.4,-107.4,-124.6,,,444.7,435,435,,,22.2,,11,A,13-0544597,12,B,NY,GBR,2844,215,978
1920,31/12/2017,2017,INDL,C,D,STD,AVP,54303102,AVON PRODUCTS,USD,12,2233.3,3697.9,352.3,464.2,0,0,3944.8,22,-1.4,,,467.8,435,435,,,22.3,,11,A,13-0544597,12,B,NY,GBR,2844,215,978
1920,31/12/2018,2018,INDL,C,D,STD,AVP,54303102,AVON PRODUCTS,USD,12,1762,3010,246.6,349.1,-0.1,-0.1,3414.7,-19.5,-43.6,,,492.1,435,435,,,19.6,,11,A,13-0544597,12,B,NY,GBR,2844,215,978
1976,31/12/2013,2013,INDL,C,D,STD,BHI,57224107,BAKER HUGHES INC,USD,12,11295,27934,2107,3805,2.47,2.47,10022,1096,1096,,,0,0,0,,,,,11,I,76-0207995,12,B,DE,USA,1381,395,935
1976,31/12/2014,2014,INDL,C,D,STD,BHI,57224107,BAKER HUGHES INC,USD,12,12045,28827,3011,4824,3.93,3.93,10097,1719,1719,,,0,0,0,,,,,11,I,76-0207995,12,B,DE,USA,1381,395,935
1976,31/12/2015,2015,INDL,C,D,STD,BHI,57224107,BAKER HUGHES INC,USD,12,9268,24080,78,1819,-4.49,-4.49,7698,-1967,-1967,,,0,0,0,,,,,11,I,76-0207995,12,B,DE,USA,1381,395,935
1976,31/12/2016,2016,INDL,C,D,STD,BHI,57224107,BAKER HUGHES INC,USD,12,9167,19034,-670,496,-6.31,-6.31,6297,-2738,-2738,,,0,0,0,,,,,11,I,76-0207995,12,B,DE,USA,1381,395,935
1976,31/12/2016,2017,INDL,C,D,STD,BHI,57224107,BAKER HUGHES INC,USD,12,9167,19034,-670,496,-6.31,-6.31,6297,-2738,-2738,,,0,0,0,,,,,11,I,76-0207995,12,B,DE,USA,1381,395,935
1988,31/12/2013,2013,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,12,2465.7,7819.8,874.2,1174.1,2.79,2.79,6428.5,406.8,406.8,,,0,0,0,,,110.6,,11,A,35-0160610,12,D,IN,USA,3411,205,925
1988,31/12/2014,2014,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,12,2313.5,7571,919.1,1200,3.39,3.39,6331.4,470,470,,,0,0,0,,,32.4,,11,A,35-0160610,12,D,IN,USA,3411,205,925
1988,31/12/2015,2015,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,12,2184,9777,799.9,1085.4,2.05,2.05,8515.7,280.9,280.9,,,0,0,0,,,30.2,,11,A,35-0160610,12,D,IN,USA,3411,205,925
1988,31/12/2016,2016,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,12,3653,16173,911,1364,1.66,1.66,12632,263,263,,,0,0,0,,,439,,11,A,35-0160610,12,D,IN,USA,3411,205,925
1988,31/12/2017,2017,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,12,3758,17169,1023,1752,1.07,1.07,13123,374,374,,,0,0,0,,,695,,11,A,35-0160610,12,D,IN,USA,3411,205,925
1988,31/12/2018,2018,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,12,3940,16554,1126,1828,1.32,1.32,12992,454,454,,,0,0,0,,,645,,11,A,35-0160610,12,D,IN,USA,3411,205,925
2019,31/12/2013,2013,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,374310,,,,,335776,,,,,1562,,,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2019,31/12/2013,2013,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,374310,6644,8033,1.75,1.75,335776,2111,2009,,,1562,1562,1562,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2019,31/12/2014,2014,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,385303,,,,,346600,,,,,1562,,,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2019,31/12/2014,2014,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,385303,6835,8127,2.17,2.17,346600,2567,2451,,,1562,1562,1562,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2019,31/12/2015,2015,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,393780,,,,,354805,,,,,2552,,,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2019,31/12/2015,2015,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,393780,6860,8317,2.73,2.73,354805,3158,3010,,,2552,2552,2552,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2019,31/12/2016,2016,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,333469,,,,,293889,,,,,3542,,,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2019,31/12/2016,2016,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,333469,7178,8680,3.16,3.16,293889,3547,3373,,,3542,3542,3542,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2019,31/12/2017,2017,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,371758,,,,,330012,,,,,3542,,,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2019,31/12/2017,2017,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,371758,7311,8785,3.74,3.74,330012,4090,3872,,,3542,3542,3542,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2019,31/12/2018,2018,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,362873,,,,,322005,,,,,3542,,,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2019,31/12/2018,2018,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,12,,362873,7999,9338,4.06,4.06,322005,4266,4070,,,3542,3542,3542,,,,,11,A,13-2614959,12,B,DE,USA,6020,815,800
2044,31/12/2013,2013,INDL,C,D,STD,BCR,67383109,BARD (C.R.) INC,USD,12,2090.4,5041.1,678.1,824.5,8.54,8.54,2952.9,689.8,677.3,,,0,0,0,,,161.9,,11,I,22-1454160,12,D,NJ,USA,3841,300,905
2044,31/12/2014,2014,INDL,C,D,STD,BCR,67383109,BARD (C.R.) INC,USD,12,2047.1,5092.6,817.3,991.4,3.83,3.83,3287.7,294.5,289.7,,,0,0,0,,,145.9,,11,I,22-1454160,12,D,NJ,USA,3841,300,905
2044,31/12/2015,2015,INDL,C,D,STD,BCR,67383109,BARD (C.R.) INC,USD,12,2093.2,4942.9,855,1048.1,1.8,1.8,3487.6,135.4,133.5,,,0,0,0,,,141.3,,11,I,22-1454160,12,D,NJ,USA,3841,300,905
2044,31/12/2016,2016,INDL,C,D,STD,BCR,67383109,BARD (C.R.) INC,USD,12,2316.4,5306.1,956.1,1169.5,7.15,7.15,3631,531.4,528.8,,,0,0,0,,,18.9,,11,I,22-1454160,12,D,NJ,USA,3841,300,905
2044,31/12/2016,2017,INDL,C,D,STD,BCR,67383109,BARD (C.R.) INC,USD,12,2316.4,5306.1,956.1,1169.5,7.15,7.15,3631,531.4,528.8,,,0,0,0,,,18.9,,11,I,22-1454160,12,D,NJ,USA,3841,300,905
2086,31/12/2013,2013,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,12,10004,25869,3267,4077,3.7,3.7,17383,2012,2012,,,0,0,0,,,239,,11,A,36-0781620,12,B,DE,USA,2834,300,905
2086,31/12/2014,2014,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,12,10351,25917,3099,4093,4.61,3.59,17761,2497,2497,,,0,0,0,,,212,,11,A,36-0781620,12,B,DE,USA,2834,300,905
2086,31/12/2015,2015,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,12,11796,20975,735,1490,1.78,0.72,12110,968,968,,,0,0,0,,,195,,11,A,36-0781620,12,B,DE,USA,2834,300,905
2086,31/12/2016,2016,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,12,6574,15546,1220,1967,9.09,9.1,7266,4965,4965,,,0,0,0,,,93,,11,A,36-0781620,12,B,DE,USA,2834,300,905
2086,31/12/2017,2017,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,12,7263,17111,1532,2275,1.32,1.33,7995,717,717,,,0,0,0,,,280,,11,A,36-0781620,12,B,DE,USA,2834,300,905
2086,31/12/2018,2018,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,12,5919,15641,1767,2540,3.04,3.05,7825,1624,1624,,,0,0,0,,,205,,11,A,36-0781620,12,B,DE,USA,2834,300,905
2111,30/09/2013,2013,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,9,5873,12149,1621,2080,6.63,4.76,7106,1293,1293,,,0,0,0,,,203,,11,A,22-0760120,9,B,NJ,USA,3841,300,905
2111,30/09/2014,2014,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,9,6131,12447,1654,2148,6.13,6.13,7394,1185,1185,,,0,0,0,,,130,,11,A,22-0760120,9,B,NJ,USA,3841,300,905
2111,30/09/2015,2015,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,9,6045,26820,1512,2340,3.43,3.43,19656,695,695,,,0,0,0,,,1951,,11,A,22-0760120,9,B,NJ,USA,3841,300,905
